names,score,budget_x,revenue,country_num,month_num,genre_num,crew_num
The Family Stone,63,18000000,92357499,2,12,52,4159
She Will,57,2486600,40958,4,7,441,4160
Godzilla vs. Megalon,62,760000,980000,16,3,9,4161
A Fall from Grace,71,123600000,594185520.2,2,1,459,4162
Clouds of Sils Maria,67,6600000,1851517,2,4,22,1042
The Swimming Pool,70,112800000,490881202.6,17,1,299,4163
Timeline,57,80000000,26703184,1,2,14,2178
Bad Country,56,152000000,428757785.4,1,5,773,3787
Recurrence,55,78400000,935243953.4,8,7,323,2324
The Hudsucker Proxy,71,40000000,14938149,2,3,44,492
The Breed,53,4860000,1675484,2,6,42,2465
The African Queen,74,1000000,10750000,2,2,2136,1867
Tunnel,73,1000000,22418385.8,9,8,820,641
K-19: The Widowmaker,65,90000000,65716126,1,11,2137,395
Drumline: A New Beat,70,93200000,380151711.4,2,10,552,4164
How to Steal a Million,75,101000000,819530509,2,7,184,2288
Jarhead 2: Field of Fire,64,51400000,291353534.2,2,8,110,4165
The Last Seduction,68,2500000,257720413.2,1,5,2138,4166
Swingers,69,200000,6618578,1,6,45,2768
Black Rain,66,30000000,133892212,1,1,328,1625
Perfect Nanny,59,78000000,556436906.4,17,11,483,4167
Imagine That,60,55000000,22438144,2,6,270,1182
The Sisterhood of the Traveling Pants,65,25000000,41560117,2,6,121,2787
Scoop,66,4000000,40103262,2,7,120,1458
Dinner for Schmucks,57,69000000,86796502,1,8,45,508
The General,80,750000,1000000,1,10,2139,4168
The Muppet Christmas Carol,74,12000000,31724550,1,12,2140,2290
Ichi the Killer,70,1400010,80631,16,12,2141,3939
eXistenZ,68,20700000,2840417,1,5,2142,3023
Mermaids,68,31000000,35419397,1,5,52,4034
Solaris,79,47000000,14970038,46,3,626,4169
Lars and the Real Girl,72,12500000,11277119,1,4,52,318
Rope,80,1500000,2200000,1,2,37,784
Digimon: The Movie,66,5000000,16628751,1,6,2143,4170
I'm a Porn Star: Gay 4 Pay,73,53600000,682429959.6,2,4,27,4171
King Solomon's Mines,55,12500000,15057465,2,11,122,2291
Sorry if I Love You,59,135159000,234980052.8,12,1,45,4172
Dragon Wars: D-War,45,32000000,79915361,1,2,2144,4173
Paradise Inn Phuket: The Taste of College Students,55,127800000,578598408,9,11,99,4174
Detective Conan: Jolly Roger in the Deep Azure,66,71000000,408419268.2,16,4,224,1154
Shark Attack 3: Megalodon,48,148800000,948498291.2,2,11,107,4175
The Way Back,66,23000000,14563409,1,3,22,218
The Highwaymen,67,49000000,235866091.2,1,4,37,1353
One Million Years B.C.,61,86000000,801101628.8,2,2,125,4176
The Whole Ten Yards,57,30000000,26323969,1,7,976,98
Jokyoshi Nikki 3 Himerareta Sei,30,15541000,38139010,16,6,2145,4177
The Reunion for Swapping,10,201940000,38157314,9,1,269,4178
Book Club,62,10000000,106256217,1,8,144,885
Hero,64,42000000,66787173,2,10,44,1986
Tapped Out,57,155000000,512852838.8,32,5,53,4179
Road House,66,10000000,30050028,1,6,32,1519
Recess: School's Out,65,10000000,44451470,2,2,2146,4180
Mower Minions,66,78800000,712823548,2,7,1306,102
Big Eyes,70,10000000,27317872,1,2,22,127
Locked Down,54,10000000,44075282.6,1,5,723,614
Bartok the Magnificent,61,79000000,798590398.8,2,11,88,1347
iCarly: iGo to Japan,68,120400000,461753653.4,2,11,270,3689
Jingle Jangle: A Christmas Journey,67,136940000,472701127.2,2,11,2147,3228
Nazi Overlord,47,117200000,858069141.2,2,11,2148,3743
The Sisters Brothers,68,38000000,14636067,1,2,536,525
A Hard Day's Night,74,560000,1626784,4,7,1274,4181
Appleseed: Ex Machina,65,80800000,522718277.8,1,7,856,4182
Tomorrow I Will Date With Yesterday's You,76,172400000,217755930.8,16,12,135,2294
Detective Conan: Sunflowers of Inferno,61,10860000,43000000,16,4,2149,1154
Hellraiser: Revelations,36,350000,1240261.6,2,10,12,4183
Millennium Actress,78,39055487.8,37641,16,9,539,4184
Art of the Devil 2,65,28600000,506597404.6,25,12,58,4185
Dragon Ball: The Magic Begins,41,114500000,897489221.2,34,11,2150,4186
PokÃ©mon Ranger and the Temple of the Sea,65,42320000,26900000,16,7,1435,571
My Sisterâ€™s Girlfriend,0,185540000,178359863,9,2,135,4187
Fatman,55,20000000,16667230.2,1,10,24,204
The Kitchen,62,38000000,15779261,1,8,339,1570
Four Good Days,68,54200004,843965,2,4,22,1241
Flowers in the Attic,62,8280240.6,15151736,2,11,733,4188
Deep End,69,95000000,406434252.2,4,11,22,4189
Hellraiser: Inferno,54,2000000,3148392.2,2,10,90,3500
Sharp Stick,54,76000000,152911218.6,2,7,45,4190
Cleaner,60,25000000,5796630,1,5,586,1643
Land of Mine,78,5070773,43904783.4,1,6,365,4191
Munich,71,75000000,131492772,1,2,1080,1277
Riders of Justice,73,5300000,679505,1,10,603,1634
Victor Crowley,57,119000000,254963976.8,2,8,455,1262
Spooky Buddies,62,105500000,779620835.6,2,9,2151,4192
A Merry Friggin' Christmas,53,97250080,462439605,2,11,45,2683
C'mon C'mon,73,8300000,4300000,1,2,22,448
Black Knight,54,35000000,33422806,2,11,1119,726
Are We in Love?,80,92400000,665832414,9,3,1759,4193
Iron Eagle,54,18000000,24159872,2,1,5,4194
The Man Who Fell to Earth,65,1500000,192163491.4,2,5,607,2838
Busty Cops: Protect and Serve!,48,149200000,918273543,2,8,2152,4195
The Lost Viking,64,109600000,590859548.2,4,5,1109,4196
Drunk Parents,46,55000000,164610802.6,1,6,45,254
Casanova,65,52000000,37691644,2,12,2153,1676
Fools Rush In,64,20000000,42000000,2,2,52,3408
Persona,83,56580000,464356257.8,1,11,22,4197
Red Scorpion,60,16000000,4192440,2,1,2154,1960
Take Point,71,71800000,424382090.2,9,12,5,641
Gurren Lagann the Movie: Childhood's End,76,1715000,1880000,16,9,1230,2365
The Pink Panther 2,57,7585300.6,75871032,1,4,120,2424
The Producers,62,45000000,38058335,2,12,45,760
The Kite Runner,73,20000000,74180745,1,1,22,4198
Shinnin Onna Kyoshi,40,101800000,821985126,16,1,22,4199
House,61,3000000,19444631,2,2,455,4200
Midnight Special,62,18000000,7680250,1,4,134,2739
The Accidental Husband,55,6261000,22707064,1,2,111,1225
The Devil's Own,61,90000000,140900000,1,3,75,395
Out of the Furnace,66,22000000,15434375,1,1,136,186
Padre Pio,0,174600000,175269998.8,12,9,22,1740
The Chosen Ones,63,87000000,416389640,1,8,22,4201
Savages,63,45000000,82513490,1,9,37,687
Riot,57,7880000,124358,2,9,5,4202
Rio Lobo,64,71460000,431611098,2,12,343,2470
Assault on Precinct 13,61,30000000,35294470,1,3,18,961
Wet Woman in the Wind,57,114800000,384414469.8,16,8,135,4203
Curse of the Pink Panther,47,11000000,4491986,2,8,115,2022
Erased,60,12000000,31724226.6,1,11,32,810
Youth,69,13000000,24001573,1,10,44,2290
On Deadly Ground,51,50000000,38590458,2,2,5,2607
Urban Legends: Bloody Mary,49,3500000,2862233.6,2,7,11,3773
Starman,69,22000000,28744356,1,5,2045,882
My Son,62,73600000,306445940.4,4,1,18,468
The Frozen Ground,63,19200000,5617460,1,12,161,228
Godzilla vs. Mechagodzilla,70,40200120,1330000,16,3,9,4204
Just Wright,64,12000000,21867665,2,5,52,980
Bulletproof Monk,55,52000000,26922492,1,5,24,3008
Dear David,68,80600000,569018789.2,20,2,52,2872
Passengers,61,110000000,302239672,1,2,2155,614
Careful What You Wish For,61,8000000,86398923,2,6,54,4205
Puella Magi Madoka Magica the Movie Part III: Rebellion,78,33211149.2,12947880,1,2,2156,1777
Day Watch,61,4200000,42918532,1,2,2157,4101
The Substitute,68,56804639.8,14818176,2,4,32,37
88,51,103200000,266448774.4,2,1,29,2930
HollyBlood,55,99400000,405141837.6,7,7,219,4206
Tini: The New Life of Violetta,73,19201483,17000172,7,5,1178,558
Crossing Over,61,25000000,1037335,2,2,299,395
Secrets of the Saqqara Tomb,74,79500000,708023892.4,2,10,27,4207
Deception,59,25000000,12850033,1,4,143,309
Little Italy,68,143700000,224559747.8,1,3,111,183
The Guilty,73,80000000,522029092.4,1,1,35,4208
Mona Lisa Smile,69,65000000,141205169,1,2,472,1188
Originless,55,141000000,259379650.4,4,10,11,4209
Naruto Shippuden: OVA Hashirama Senju vs Madara Uchiha,73,123600000,590203752.2,16,2,142,4210
Open Range,72,26000000,68613992,2,8,1907,1353
Bigbug,53,14000000,18676187.6,17,2,298,4211
Love Comes Softly,68,85800000,373763303.8,2,4,2158,2117
Monster High: Freaky Fusion,77,32400000,668870309.4,2,10,142,3572
K-ON! The Movie,80,96400000,580287053.2,16,12,2159,2689
Torment,68,10000000,191500032.6,17,2,109,4212
Rudy,74,12000000,22750363,2,10,16,1380
Spawn,54,40000000,87949859,1,8,2160,539
Psycho IV: The Beginning,56,800000,10676054.6,2,11,58,1206
Gladiator,76,103000000,452282115,1,7,53,4213
The Possession of Michael King,60,1300000,2736371,2,8,12,4214
"Good Morning, Vietnam",73,13000000,123922370,1,1,2161,1082
The Net,60,22000000,110521733,1,9,2162,152
Finding Michael,40,118800000,842846355.6,1,3,27,4215
While You Were Sleeping,69,17000000,182057016,1,5,168,152
High and Low,83,250000,73294091.6,16,3,741,2037
Imagine Me & You,76,7900000,3129471,4,6,531,3589
Them!,69,23000000,167879910.4,2,6,82,4216
Ghost Team One,53,3420000,9195,2,1,455,4217
Detective Conan: The Scarlet Bullet,68,50900000,95580715,1,5,2163,1154
School Of Youth 2: The Unofficial History of the Gisaeng Break-In,17,12001040,55831507,9,3,45,1760
Enigma,64,42360000,15705007,2,1,2164,4218
The Girl Who Played with Fire,70,4422952,67126795,1,8,1674,2591
Around the World in Eighty Days,67,6000000,42000000,2,10,2165,2022
Slaughterhouse Rulez,55,22825817.8,730762,4,10,2166,3153
The Story of Linda,49,177400000,843039591.4,7,9,2167,4219
Texas Killing Fields,57,3528009.2,957240,1,2,911,2
The Perfect Game,69,12500000,3931367,2,4,291,4220
The First King,71,27874800,2440478,12,1,1523,926
Montana Story,57,156600000,568184516.6,2,5,22,4221
Look Who's Talking,63,7500000,296999813,1,3,111,2489
Detective Conan: Strategy Above the Depths,69,94400000,499328883.8,2,4,1508,1154
Blade of the Immortal,66,63460000,150532,1,6,771,4222
The Maid,44,373000,2207949.8,2,4,135,4223
Partly Cloudy,78,111800000,750742412.6,2,5,39,4224
St. Vincent,71,13000000,54837234,1,12,45,637
Knock Off,52,35000000,10319915,2,9,21,1029
Peter Knife,70,117780000,581124959.8,3,5,1941,1092
Alapaap,60,82000000,618157116.2,30,11,18,4225
Targeted,56,115000000,604531768.4,8,4,18,1373
Bringing Out the Dead,66,32000000,16800000,1,4,22,228
Lunana: A Yak in the Classroom,74,67800000,653988016.4,1,6,22,4226
Spies Like Us,62,22000000,60088980,1,3,547,1737
Single White Female,63,16000000,48017402,2,8,35,4227
The Hundred-Foot Journey,73,22000000,94270488,1,8,121,4228
The Ghost Writer,68,45000000,65532491,1,4,143,484
The Swarm,50,21000000,7700000,2,7,373,2290
Tokyo Decadence,59,5838800,795312,16,1,22,4229
High Fidelity,71,20000000,47881663,1,8,2168,479
Hard Boiled,76,4500000,30613134.4,1,5,7,3008
Thunderstruck,60,587211,587211,2,8,270,4230
The Swan Princess: Escape from Castle Mountain,61,6180000,273644,1,6,276,4231
Friends with Money,51,6500000,18110152,1,8,52,782
V.I.P.,79,128800000,388874890,9,8,994,1730
Blazing Saddles,73,2600000,119500000,1,2,1014,4232
"Lock, Stock and Two Smoking Barrels",81,1350000,28356188,1,11,184,1884
Martyrs Lane,64,92600000,353391998.4,1,9,12,4233
Ali,68,109000000,87683966,1,2,22,333
Persona 3 the Movie: #1 Spring of Birth,71,139800000,308258520.6,16,11,97,4234
Rebecca,79,1288000,6002370,1,9,2169,4235
Guardians of Time,83,159000000,779855224,2,10,2170,4236
The Delta Force,59,10330000,17768900,1,5,518,3774
Half Baked,63,8000000,17394881,1,1,184,4237
Big Tits Zombie,51,89600000,318056302,16,5,637,3489
The Loved Ones,67,4000000,12302,1,11,12,4238
The Big Brawl,61,22900000,854,2,9,603,728
Dunston Checks In,54,16000000,23546833,1,4,1714,4239
Compartment No. 6,71,2412000,138808687,1,7,22,4240
Green Room,67,5000000,3807503,1,5,2171,1428
UrotsukidÅji: Legend of the Overfiend,61,127400000,439839810.4,1,10,2172,4241
Three Colors: Red,80,136000000,312438109.8,17,9,1475,4242
El Siete Machos,81,209000000,1018310539,2,2,507,3409
The Sisterhood of the Traveling Pants 2,62,27000000,44270131,2,8,1622,2787
Bite,55,49200000,427304425.6,15,8,12,4243
Broad Peak,59,88000000,503089616.8,26,9,22,4244
The Spacewalker,71,7075038,9868942,13,4,2173,4245
The 'Burbs,67,18000000,49101993,1,6,530,52
Mom and Dad,54,4740000,169209,2,1,1275,228
The Arrival,60,25000000,14063331,1,3,63,1959
Phenomenon,63,32000000,152036382,1,8,2174,216
Seifuku niku dorei,60,84000000,345336673.4,16,5,2175,4246
My Friend's Older Sister,44,112600000,597883933,9,3,269,2284
Belle de Jour,74,85000000,645835675.2,17,5,99,4247
See Me After Class,75,122700000,217486131,16,6,201,4248
Sube y Baja,80,102200000,696582478,2,1,45,3409
Battleship Potemkin,76,5389600,45100,46,12,16,4249
"Watch Out, We're Mad",74,3477000,36782781,12,3,603,3305
Silk Road,66,5900000,245416443.2,1,2,485,531
Barbershop 2: Back in Business,58,18000000,65842412,1,5,44,996
Little Shop of Horrors,69,30000000,38747385,1,3,617,4250
Identity,72,28000000,82119036,1,8,202,479
Assassination Classroom: Graduation,73,48600000,493136851.8,16,3,2176,176
The Land Before Time X: The Great Longneck Migration,63,131400000,262387752,2,12,413,3750
Failure to Launch,58,50000000,128402901,1,5,111,132
I Remember,64,102000000,254278668.2,28,12,135,4251
Sleeping with Other People,63,6548225.8,3214116,1,8,45,1114
Taxi 5,55,24625000,38600000,17,4,268,912
Batman: Mystery of the Batwoman,67,116800000,449633251.4,2,10,2073,1297
Travis Scott: Look Mom I Can Fly,70,152000000,628779204.4,2,8,424,4252
Ragnarok,57,6500000,3721345,1,1,126,1694
6 Days,60,1500000,22840186.8,1,7,1431,1440
All the President's Men,77,8500000,70600000,1,6,2178,1986
Transylvania 6-5000,55,108000000,503970573.4,2,11,455,1616
Happily N'Ever After,49,47000000,37923818,1,4,265,4253
Lupin III: The First,74,5947948,7334393,1,11,505,150
The Hitcher,59,10000000,25399945,2,1,2179,4023
A Matter of Loaf and Death,73,90000000,761987823.8,1,12,88,2124
Smokin' Aces 2: Assassins' Ball,55,8000000,16667230.2,1,1,603,37
Force Majeure,69,56000004,4094339,1,10,22,2112
Necronomicon,60,4000000,99000630,2,11,12,4254
Demolition,68,10000000,4366460,1,7,44,99
The Replacement Killers,62,30000000,19035741,1,7,2180,3008
Snake Eyes,61,73000000,103891409,1,9,1183,228
The Boss,59,29000000,78652207,1,4,45,1570
Never Sleep Again: The Elm Street Legacy,79,108200000,362664416.2,2,5,2181,2491
The Butler,73,25000000,115922175,1,8,22,3228
Look Who's Talking Too,55,8540000,47789074,1,1,168,2489
Black Beauty,68,85200000,604881225.2,2,7,942,2071
Battle of Jangsari,69,12400004,7883200,9,9,95,3874
The Front Runner,59,9438800,3242235,1,11,16,309
Made in Italy,60,68400000,229180648.2,1,8,44,233
The Marine 4: Moving Target,64,1950000,211802400.4,2,4,5,1926
The Longest Yard,68,82000000,191558505,2,8,44,2088
How to Survive Without Mum,0,264940000,175269998.8,17,4,45,4255
The Bonfire of the Vanities,56,47000000,15691192,2,12,2067,52
Christmas Unfiltered,63,150000000,292767115.2,21,12,1025,4256
The Last Warrior: A Messenger of Darkness,67,7000000,29694624,13,12,251,334
Final Scandal: Madam Likes It Hard,43,139800000,558017045.2,16,12,269,4257
A Simple Wish,55,28000000,8165213,2,7,261,4258
Dream House,61,50000000,41642166,2,9,789,142
Street Mobster,68,70440000,550779126.2,16,5,715,4259
Escaflowne: The Movie,68,132500000,829740878,1,6,2182,3469
Duplex,61,40000000,10070651,2,9,45,518
Unfinished Affairs,64,2792657,211802400.4,7,5,132,4260
Alien Outbreak,39,118800000,813941432.2,2,2,82,4261
Good Kids,64,90544000,519948264.6,1,10,45,4262
Ranma Â½: The Movie â€” The Battle of Nekonron: The Fight to Break the Rules!,71,163000000,1043172774,16,11,2183,1559
Marked for Death,60,12000000,46044400,1,2,217,2607
Days of Being Wild,73,25937792,141864,10,12,1748,2966
The Eagle,62,25000000,38993548,1,7,685,111
Dogma,69,10000000,43948865,1,12,209,218
Mighty Joe Young,62,80000000,50632037,2,12,2184,3903
12 Rounds 3: Lockdown,59,104600000,414937351.4,2,9,7,4263
A Chinese Odyssey Part One: Pandora's Box,74,10192000,3237520,10,1,251,953
Foxter and Max,67,1522860,221074959.6,11,9,139,4264
Zoombies,52,90800000,245520574.6,2,5,1057,4265
Wendy Wu: Homecoming Warrior,62,6000000,106360586.2,2,6,2185,2960
Simsalabim,0,141600000,175269998.8,41,4,383,4266
My Name Is Mo'Nique,40,101800000,567601271.2,2,4,45,609
77+33=?,0,22,1232396.2,44,4,2186,4267
Downton Abbey,71,20000000,192199131,1,9,559,2248
Ibiza,57,128000000,419965614.6,1,5,111,2043
What to Expect When You're Expecting,60,37500000,88473016,1,5,144,38
Provocation,59,86400000,570633320.6,15,11,99,4268
Sorority Row,55,12500000,26735797,2,9,15,1507
The French Lieutenant's Woman,65,37595000,2689068,1,12,99,1554
The Holy Mountain,76,750000,54359734.8,1,8,22,4269
Lady Macbeth,66,650000,6477294,1,6,22,629
The Hot Spot,64,43020000,1293976,2,10,1966,1348
Going Places,68,103040000,412503777.6,17,3,44,3289
Marvel Studios Assembled: The Making of Eternals,72,62400000,770122832.2,1,2,27,236
2048: Nowhere to Run,68,144200000,316138996.6,1,1,821,17
Detective Conan: Quarter of Silence,70,159940523.8,544794087.2,16,4,1241,1154
The Bodyguard from Beijing,65,118800000,317410493.4,10,7,328,1794
Chasing Amy,68,250000,15155095,1,6,52,218
Category 7: The End of the World,63,120000000,327226498,2,11,2187,4270
"Sex, Shame & Tears",68,80600000,569018789.2,3,6,52,506
A Bittersweet Life,75,134000000,434250432.6,9,3,1800,587
Women in Cellblock 9,44,120100000,875470694.6,15,3,773,4271
Caveman,66,70700000,613784274.8,2,4,547,4272
Offering to the Storm,65,5989313,173168556.2,7,7,485,4273
Extortion,62,99400000,427738149.8,2,1,2188,670
Yu Pui Tsuen,40,101800000,842846355.6,10,12,2189,4274
Rescue Dawn,69,10000000,7037886,2,7,1509,186
Fight Back to School 3,65,39780000,3865984,10,1,2190,953
Harry & Meghan: A Royal Romance,70,105740523.8,345465556.8,2,5,269,4275
LEGO Marvel Super Heroes: Guardians of the Galaxy - The Thanos Threat,69,68400000,451860954,2,12,380,1688
Biker Boyz,62,24000000,23510601,1,7,53,1505
Before Sunset,78,2000000,11217346,1,8,99,961
Little Boy,72,20000000,17769299,2,4,2161,4276
The Way Back,70,23000000,14563409,1,4,1100,2006
Warlock,67,7000000,8824553,2,6,343,4277
Nick and Norah's Infinite Playlist,65,10000000,33886017,2,10,782,432
The Wild Bunch,77,6000000,509424,1,11,343,2834
Cold Creek Manor,54,2960017.8,29119434,2,9,202,62
The Hours,73,25000000,97030468,2,12,22,1543
Darc,62,38200000,319040588.8,2,5,32,4278
The Night Porter,69,115660000,548358671.4,12,4,1314,2670
The Recall,46,5000000,1319566,32,6,82,1119
The Golden Child,59,12000000,79817937,1,12,122,1182
Godzilla Against MechaGodzilla,74,8500000,16000000,16,11,9,4279
Angela's Ashes,72,25000000,13038660,37,1,22,1476
Dinosaur Island,55,12000000,39296,1,12,2191,4280
The Day of the Jackal,75,8650000,16056255,1,8,32,4281
UtÃ¸ya: July 22,73,688960,70628664,6,3,435,4282
JoJo's Bizarre Adventure: Diamond Is Unbreakable â€“ Chapter 1,69,101000000,414252393.4,16,8,1775,3406
Pacto de Fuga,76,187000000,549685989,2,8,54,1943
Sisters,60,30000000,106030660,1,1,45,330
Pretty Baby: Brooke Shields,80,77100000,412992726,2,1,27,1485
Megalodon Rising,64,106500000,683290177.6,2,8,9,3743
Lupin the Third vs. Detective Conan,70,131000000,557248132.6,1,10,2192,150
Indochine,71,64660616.4,480248424.4,17,4,99,4247
Buddy's Mom,46,107000000,625144639.8,9,11,99,4283
Fahrenheit 9/11,71,6000000,221148959,1,7,27,4284
Marvel Studios Assembled: The Making of Thor: Love and Thunder,75,98800000,580810039.6,2,9,27,69
Turtles Forever,74,101800000,596912378.2,2,11,178,4285
Julia's Eyes,67,5170496.6,12884923,2,10,11,1601
What Ever Happened to Baby Jane?,79,980000,2935750.2,2,10,96,4080
28 Days,61,43000000,62063972,2,4,44,152
All My Life,79,25000000,2024063,1,11,135,2141
Sometimes They Come Back,59,116400000,313431335.8,2,5,950,4286
Gokuraku sentÃ´: KyonyÃ» yumomi,20,12001040,38139010,16,8,45,4287
Stan & Ollie,70,10000000,29062674,1,5,44,4288
Toni Erdmann,70,10000000,178077014.4,1,6,44,4289
Night of the Zombies,54,108800000,348600148.4,12,8,277,4290
Battle: Freestyle,55,94000000,537098095.8,2,4,135,4291
Pieces of a Woman,71,100000000,369861963.8,1,12,22,2508
Two Brothers,71,72000000,62176754,1,11,267,182
Big Jake,70,69140523.8,363383360.6,2,5,343,2470
Zoom,54,35000000,12506188,1,8,2193,1997
A Grand Day Out,75,17300,57635198.8,1,6,88,2124
The Wing or the Thigh?,72,82400000,400066522,17,10,45,3794
